part_type,part_id,manufacturer,production_date,faulty,engine_id,engine_type,OEM_type
T05,5-201-2012-950,201,2008-11-11,0,K1DI1-102-1021-398,K1DI1,1
T02,2-201-2011-198,201,2008-11-07,0,K1DI1-102-1021-4,K1DI1,1
T05,5-201-2012-959,201,2008-11-11,0,K1DI1-102-1021-402,K1DI1,1
T05,5-201-2012-962,201,2008-11-11,0,K1DI1-102-1021-404,K1DI1,1
T01,1-201-2011-355,201,2008-11-07,0,K1DI1-102-1021-41,K1DI1,1
T05,5-201-2012-1024,201,2008-11-12,0,K1DI1-102-1021-426,K1DI1,1
T05,5-201-2012-1027,201,2008-11-12,0,K1DI1-102-1021-428,K1DI1,1
T05,5-201-2012-1040,201,2008-11-12,0,K1DI1-102-1021-435,K1DI1,1
T05,5-201-2012-1041,201,2008-11-12,0,K1DI1-102-1021-436,K1DI1,1
T05,5-201-2012-1044,201,2008-11-12,0,K1DI1-102-1021-438,K1DI1,1
T05,5-201-2012-1046,201,2008-11-12,0,K1DI1-102-1021-439,K1DI1,1
T05,5-201-2012-1047,201,2008-11-12,1,K1DI1-102-1021-440,K1DI1,1
T05,5-201-2012-1059,201,2008-11-12,0,K1DI1-102-1021-443,K1DI1,1
T05,5-201-2012-1060,201,2008-11-12,0,K1DI1-102-1021-444,K1DI1,1
T05,5-201-2012-1067,201,2008-11-12,0,K1DI1-102-1021-446,K1DI1,1
T05,5-201-2012-1082,201,2008-11-12,0,K1DI1-102-1021-451,K1DI1,1
T05,5-201-2012-1084,201,2008-11-12,0,K1DI1-102-1021-453,K1DI1,1
T05,5-201-2012-1085,201,2008-11-12,0,K1DI1-102-1021-454,K1DI1,1
T05,5-201-2012-1088,201,2008-11-12,0,K1DI1-102-1021-455,K1DI1,1
T01,1-201-2011-748,201,2008-11-08,0,K1DI1-102-1021-46,K1DI1,1
T02,2-201-2011-47,201,2008-11-07,0,K1DI1-102-1021-46,K1DI1,1
T05,5-201-2012-4,201,2008-11-07,0,K1DI1-102-1021-46,K1DI1,1
T05,5-201-2012-1097,201,2008-11-12,1,K1DI1-102-1021-461,K1DI1,1
T05,5-201-2012-1102,201,2008-11-12,1,K1DI1-102-1021-464,K1DI1,1
T05,5-201-2012-1110,201,2008-11-12,0,K1DI1-102-1021-467,K1DI1,1
T05,5-201-2012-1112,201,2008-11-12,0,K1DI1-102-1021-469,K1DI1,1
T01,1-201-2011-129,201,2008-11-07,1,K1DI1-102-1021-47,K1DI1,1
T05,5-201-2012-5,201,2008-11-07,0,K1DI1-102-1021-47,K1DI1,1
T05,5-201-2012-1115,201,2008-11-12,0,K1DI1-102-1021-472,K1DI1,1
T05,5-201-2012-1123,201,2008-11-12,0,K1DI1-102-1021-474,K1DI1,1
T05,5-201-2012-1127,201,2008-11-12,0,K1DI1-102-1021-476,K1DI1,1
T05,5-201-2012-11,201,2008-11-07,0,K1DI1-102-1021-48,K1DI1,1
T05,5-201-2012-1143,201,2008-11-12,1,K1DI1-102-1021-483,K1DI1,1
T05,5-201-2012-13,201,2008-11-07,0,K1DI1-102-1021-49,K1DI1,1
T02,2-201-2011-413,201,2008-11-08,1,K1DI1-102-1021-5,K1DI1,1
T01,1-201-2011-507,201,2008-11-08,0,K1DI1-102-1021-50,K1DI1,1
T05,5-201-2012-14,201,2008-11-07,0,K1DI1-102-1021-50,K1DI1,1
T05,5-201-2012-1231,201,2008-11-13,0,K1DI1-102-1021-503,K1DI1,1
T05,5-201-2012-20,201,2008-11-07,0,K1DI1-102-1021-51,K1DI1,1
T01,1-201-2011-522,201,2008-11-08,1,K1DI1-102-1021-52,K1DI1,1
T05,5-201-2012-22,201,2008-11-07,0,K1DI1-102-1021-52,K1DI1,1
T05,5-201-2012-1269,201,2008-11-13,0,K1DI1-102-1021-521,K1DI1,1
T01,1-201-2011-554,201,2008-11-08,0,K1DI1-102-1021-53,K1DI1,1
T05,5-201-2012-26,201,2008-11-07,0,K1DI1-102-1021-53,K1DI1,1
T05,5-201-2012-27,201,2008-11-07,0,K1DI1-102-1021-54,K1DI1,1
T05,5-201-2012-1317,201,2008-11-13,0,K1DI1-102-1021-549,K1DI1,1
T05,5-201-2012-28,201,2008-11-07,0,K1DI1-102-1021-55,K1DI1,1
T05,5-201-2012-1329,201,2008-11-13,0,K1DI1-102-1021-556,K1DI1,1
T01,1-201-2011-846,201,2008-11-08,0,K1DI1-102-1021-56,K1DI1,1
T05,5-201-2012-29,201,2008-11-07,0,K1DI1-102-1021-56,K1DI1,1
T05,5-201-2012-1338,201,2008-11-13,0,K1DI1-102-1021-562,K1DI1,1
T05,5-201-2012-30,201,2008-11-07,0,K1DI1-102-1021-57,K1DI1,1
T01,1-201-2011-797,201,2008-11-08,0,K1DI1-102-1021-58,K1DI1,1
T05,5-201-2012-33,201,2008-11-07,0,K1DI1-102-1021-58,K1DI1,1
T01,1-201-2011-245,201,2008-11-07,1,K1DI1-102-1021-59,K1DI1,1
T05,5-201-2012-34,201,2008-11-07,0,K1DI1-102-1021-59,K1DI1,1
T01,1-201-2011-100,201,2008-11-07,1,K1DI1-102-1021-6,K1DI1,1
T02,2-201-2011-742,201,2008-11-09,0,K1DI1-102-1021-6,K1DI1,1
T05,5-201-2012-35,201,2008-11-07,0,K1DI1-102-1021-60,K1DI1,1
T05,5-201-2012-36,201,2008-11-07,0,K1DI1-102-1021-61,K1DI1,1
T05,5-201-2012-37,201,2008-11-07,0,K1DI1-102-1021-62,K1DI1,1
T01,1-201-2011-838,201,2008-11-08,1,K1DI1-102-1021-63,K1DI1,1
T05,5-201-2012-41,201,2008-11-07,0,K1DI1-102-1021-63,K1DI1,1
T05,5-201-2012-44,201,2008-11-07,0,K1DI1-102-1021-64,K1DI1,1
T01,1-201-2011-830,201,2008-11-08,1,K1DI1-102-1021-65,K1DI1,1
T05,5-201-2012-45,201,2008-11-07,0,K1DI1-102-1021-65,K1DI1,1
T02,2-201-2011-609,201,2008-11-08,0,K1DI1-102-1021-66,K1DI1,1
T05,5-201-2012-50,201,2008-11-07,0,K1DI1-102-1021-66,K1DI1,1
T01,1-201-2011-309,201,2008-11-07,0,K1DI1-102-1021-67,K1DI1,1
T05,5-201-2012-51,201,2008-11-07,0,K1DI1-102-1021-67,K1DI1,1
T01,1-201-2011-278,201,2008-11-07,0,K1DI1-102-1021-68,K1DI1,1
T05,5-201-2012-53,201,2008-11-07,0,K1DI1-102-1021-68,K1DI1,1
T02,2-201-2011-313,201,2008-11-07,1,K1DI1-102-1021-69,K1DI1,1
T05,5-201-2012-59,201,2008-11-07,0,K1DI1-102-1021-69,K1DI1,1
T02,2-201-2011-297,201,2008-11-07,0,K1DI1-102-1021-7,K1DI1,1
T05,5-201-2012-62,201,2008-11-07,0,K1DI1-102-1021-70,K1DI1,1
T05,5-201-2012-63,201,2008-11-07,0,K1DI1-102-1021-71,K1DI1,1
T01,1-201-2011-56,201,2008-11-07,1,K1DI1-102-1021-72,K1DI1,1
T05,5-201-2012-64,201,2008-11-07,0,K1DI1-102-1021-72,K1DI1,1
T05,5-201-2012-68,201,2008-11-07,0,K1DI1-102-1021-73,K1DI1,1
T05,5-201-2012-69,201,2008-11-07,0,K1DI1-102-1021-74,K1DI1,1
T05,5-201-2012-71,201,2008-11-07,0,K1DI1-102-1021-75,K1DI1,1
T05,5-201-2012-72,201,2008-11-07,0,K1DI1-102-1021-76,K1DI1,1
T05,5-201-2012-74,201,2008-11-07,0,K1DI1-102-1021-77,K1DI1,1
T05,5-201-2012-75,201,2008-11-07,0,K1DI1-102-1021-78,K1DI1,1
T05,5-201-2012-76,201,2008-11-07,0,K1DI1-102-1021-79,K1DI1,1
T05,5-201-2012-77,201,2008-11-07,0,K1DI1-102-1021-80,K1DI1,1
T01,1-201-2011-74,201,2008-11-07,1,K1DI1-102-1021-81,K1DI1,1
T05,5-201-2012-78,201,2008-11-07,0,K1DI1-102-1021-81,K1DI1,1
T01,1-201-2011-38,201,2008-11-07,0,K1DI1-102-1021-82,K1DI1,1
T01,1-201-2011-546,201,2008-11-08,0,K1DI1-102-1021-83,K1DI1,1
T01,1-201-2011-573,201,2008-11-08,0,K1DI1-102-1021-84,K1DI1,1
T02,2-201-2011-621,201,2008-11-08,0,K1DI1-102-1021-85,K1DI1,1
T01,1-201-2011-266,201,2008-11-07,1,K1DI1-102-1021-86,K1DI1,1
T01,1-201-2011-699,201,2008-11-08,0,K1DI1-102-1021-87,K1DI1,1
T02,2-201-2011-530,201,2008-11-08,0,K1DI1-102-1021-89,K1DI1,1
T02,2-201-2011-531,201,2008-11-08,0,K1DI1-102-1021-9,K1DI1,1
T01,1-201-2011-184,201,2008-11-07,0,K1DI1-102-1021-90,K1DI1,1
T01,1-201-2011-132,201,2008-11-07,0,K1DI1-102-1021-92,K1DI1,1
T01,1-201-2011-855,201,2008-11-08,0,K1DI1-102-1021-93,K1DI1,1
T01,1-201-2011-572,201,2008-11-08,0,K1DI1-102-1021-96,K1DI1,1
T01,1-201-2011-109,201,2008-11-07,1,K1DI1-102-1021-98,K1DI1,1
T01,1-201-2011-614,201,2008-11-08,0,K1DI1-102-1021-99,K1DI1,1
T05,5-201-2012-83,201,2008-11-07,0,K1DI1-103-1031-1,K1DI1,1
T01,1-201-2011-159,201,2008-11-07,0,K1DI1-103-1031-10,K1DI1,1
T05,5-201-2012-109,201,2008-11-07,1,K1DI1-103-1031-10,K1DI1,1
T02,2-201-2011-222,201,2008-11-07,0,K1DI1-103-1031-100,K1DI1,1
T01,1-201-2011-43,201,2008-11-07,0,K1DI1-103-1031-102,K1DI1,1
T01,1-201-2011-566,201,2008-11-08,0,K1DI1-103-1031-103,K1DI1,1
T01,1-201-2011-432,201,2008-11-07,0,K1DI1-103-1031-104,K1DI1,1
T01,1-201-2011-443,201,2008-11-08,1,K1DI1-103-1031-105,K1DI1,1
T05,5-201-2012-206,201,2008-11-08,0,K1DI1-103-1031-106,K1DI1,1
T05,5-201-2012-1442,201,2008-11-14,0,K1DI1-103-1031-1069,K1DI1,1
T01,1-201-2011-286,201,2008-11-07,0,K1DI1-103-1031-107,K1DI1,1
T05,5-201-2012-207,201,2008-11-08,0,K1DI1-103-1031-107,K1DI1,1
T05,5-201-2012-1444,201,2008-11-14,0,K1DI1-103-1031-1070,K1DI1,1
T05,5-201-2012-1455,201,2008-11-14,0,K1DI1-103-1031-1073,K1DI1,1
T05,5-201-2012-1465,201,2008-11-14,0,K1DI1-103-1031-1077,K1DI1,1
T01,1-201-2011-107,201,2008-11-07,1,K1DI1-103-1031-108,K1DI1,1
T05,5-201-2012-213,201,2008-11-08,0,K1DI1-103-1031-108,K1DI1,1
T05,5-201-2012-1496,201,2008-11-14,1,K1DI1-103-1031-1089,K1DI1,1
T05,5-201-2012-221,201,2008-11-08,0,K1DI1-103-1031-109,K1DI1,1
T05,5-201-2012-1503,201,2008-11-14,0,K1DI1-103-1031-1091,K1DI1,1
T05,5-201-2012-110,201,2008-11-07,0,K1DI1-103-1031-11,K1DI1,1
T01,1-201-2011-647,201,2008-11-08,0,K1DI1-103-1031-110,K1DI1,1
T05,5-201-2012-224,201,2008-11-08,0,K1DI1-103-1031-110,K1DI1,1
T05,5-201-2012-227,201,2008-11-08,0,K1DI1-103-1031-111,K1DI1,1
T05,5-201-2012-1611,201,2008-11-14,0,K1DI1-103-1031-1117,K1DI1,1
T05,5-201-2012-1615,201,2008-11-14,0,K1DI1-103-1031-1118,K1DI1,1
T05,5-201-2012-230,201,2008-11-08,0,K1DI1-103-1031-112,K1DI1,1
T01,1-201-2011-524,201,2008-11-08,0,K1DI1-103-1031-113,K1DI1,1
T02,2-201-2011-28,201,2008-11-07,0,K1DI1-103-1031-113,K1DI1,1
T05,5-201-2012-236,201,2008-11-08,0,K1DI1-103-1031-113,K1DI1,1
T01,1-201-2011-180,201,2008-11-07,1,K1DI1-103-1031-114,K1DI1,1
T05,5-201-2012-240,201,2008-11-08,0,K1DI1-103-1031-114,K1DI1,1
T01,1-201-2011-310,201,2008-11-07,0,K1DI1-103-1031-115,K1DI1,1
T02,2-201-2011-49,201,2008-11-07,0,K1DI1-103-1031-115,K1DI1,1
T05,5-201-2012-242,201,2008-11-08,0,K1DI1-103-1031-115,K1DI1,1
T01,1-201-2011-630,201,2008-11-08,1,K1DI1-103-1031-116,K1DI1,1
T05,5-201-2012-243,201,2008-11-08,0,K1DI1-103-1031-116,K1DI1,1
T01,1-201-2011-688,201,2008-11-08,0,K1DI1-103-1031-117,K1DI1,1
T05,5-201-2012-244,201,2008-11-08,0,K1DI1-103-1031-117,K1DI1,1
T01,1-201-2011-41,201,2008-11-07,0,K1DI1-103-1031-118,K1DI1,1
T02,2-201-2011-409,201,2008-11-08,0,K1DI1-103-1031-118,K1DI1,1
T05,5-201-2012-245,201,2008-11-08,0,K1DI1-103-1031-118,K1DI1,1
T01,1-201-2011-425,201,2008-11-07,1,K1DI1-103-1031-119,K1DI1,1
T05,5-201-2012-248,201,2008-11-08,0,K1DI1-103-1031-119,K1DI1,1
T05,5-201-2012-114,201,2008-11-07,0,K1DI1-103-1031-12,K1DI1,1
T01,1-201-2011-20,201,2008-11-07,1,K1DI1-103-1031-120,K1DI1,1
T02,2-201-2011-9,201,2008-11-07,0,K1DI1-103-1031-120,K1DI1,1
T05,5-201-2012-250,201,2008-11-08,0,K1DI1-103-1031-120,K1DI1,1
T02,2-201-2011-160,201,2008-11-07,0,K1DI1-103-1031-121,K1DI1,1
T05,5-201-2012-252,201,2008-11-08,0,K1DI1-103-1031-121,K1DI1,1
T01,1-201-2011-79,201,2008-11-07,0,K1DI1-103-1031-122,K1DI1,1
T02,2-201-2011-342,201,2008-11-08,0,K1DI1-103-1031-122,K1DI1,1
T05,5-201-2012-256,201,2008-11-08,1,K1DI1-103-1031-122,K1DI1,1
T05,5-201-2012-260,201,2008-11-08,0,K1DI1-103-1031-123,K1DI1,1
T05,5-201-2012-1681,201,2008-11-15,0,K1DI1-103-1031-1235,K1DI1,1
T01,1-201-2011-95,201,2008-11-07,1,K1DI1-103-1031-124,K1DI1,1
T05,5-201-2012-262,201,2008-11-08,0,K1DI1-103-1031-124,K1DI1,1
T05,5-201-2012-264,201,2008-11-08,0,K1DI1-103-1031-125,K1DI1,1
T05,5-201-2012-267,201,2008-11-08,0,K1DI1-103-1031-126,K1DI1,1
T05,5-201-2012-268,201,2008-11-08,0,K1DI1-103-1031-127,K1DI1,1
T01,1-201-2011-870,201,2008-11-08,0,K1DI1-103-1031-128,K1DI1,1
T05,5-201-2012-271,201,2008-11-08,1,K1DI1-103-1031-128,K1DI1,1
T02,2-201-2011-302,201,2008-11-07,0,K1DI1-103-1031-129,K1DI1,1
T05,5-201-2012-276,201,2008-11-08,0,K1DI1-103-1031-129,K1DI1,1
T01,1-201-2011-750,201,2008-11-08,0,K1DI1-103-1031-13,K1DI1,1
T05,5-201-2012-116,201,2008-11-07,1,K1DI1-103-1031-13,K1DI1,1
T05,5-201-2012-279,201,2008-11-08,0,K1DI1-103-1031-130,K1DI1,1
T01,1-201-2011-53,201,2008-11-07,1,K1DI1-103-1031-131,K1DI1,1
T02,2-201-2011-188,201,2008-11-07,1,K1DI1-103-1031-131,K1DI1,1
T05,5-201-2012-280,201,2008-11-08,0,K1DI1-103-1031-131,K1DI1,1
T01,1-201-2011-769,201,2008-11-08,0,K1DI1-103-1031-132,K1DI1,1
T05,5-201-2012-283,201,2008-11-08,0,K1DI1-103-1031-132,K1DI1,1
T01,1-201-2011-592,201,2008-11-08,1,K1DI1-103-1031-133,K1DI1,1
T05,5-201-2012-285,201,2008-11-08,0,K1DI1-103-1031-133,K1DI1,1
T02,2-201-2011-138,201,2008-11-07,1,K1DI1-103-1031-134,K1DI1,1
T05,5-201-2012-288,201,2008-11-08,0,K1DI1-103-1031-134,K1DI1,1
T01,1-201-2011-325,201,2008-11-07,1,K1DI1-103-1031-135,K1DI1,1
T02,2-201-2011-200,201,2008-11-07,0,K1DI1-103-1031-135,K1DI1,1
T05,5-201-2012-289,201,2008-11-08,1,K1DI1-103-1031-135,K1DI1,1
T01,1-201-2011-27,201,2008-11-07,0,K1DI1-103-1031-136,K1DI1,1
T02,2-201-2011-103,201,2008-11-07,1,K1DI1-103-1031-136,K1DI1,1
T05,5-201-2012-290,201,2008-11-08,0,K1DI1-103-1031-136,K1DI1,1
T01,1-201-2011-457,201,2008-11-08,0,K1DI1-103-1031-137,K1DI1,1
T05,5-201-2012-293,201,2008-11-08,0,K1DI1-103-1031-137,K1DI1,1
T01,1-201-2011-340,201,2008-11-07,0,K1DI1-103-1031-138,K1DI1,1
T05,5-201-2012-297,201,2008-11-08,0,K1DI1-103-1031-138,K1DI1,1
T05,5-201-2012-119,201,2008-11-07,0,K1DI1-103-1031-14,K1DI1,1
T05,5-201-2012-309,201,2008-11-08,0,K1DI1-103-1031-140,K1DI1,1
T02,2-201-2011-865,201,2008-11-09,0,K1DI1-103-1031-141,K1DI1,1
T05,5-201-2012-310,201,2008-11-08,0,K1DI1-103-1031-141,K1DI1,1
T01,1-201-2011-494,201,2008-11-08,1,K1DI1-103-1031-142,K1DI1,1
T05,5-201-2012-312,201,2008-11-08,0,K1DI1-103-1031-142,K1DI1,1
T05,5-201-2012-317,201,2008-11-08,0,K1DI1-103-1031-143,K1DI1,1
T05,5-201-2012-324,201,2008-11-08,0,K1DI1-103-1031-144,K1DI1,1
T01,1-201-2011-197,201,2008-11-07,0,K1DI1-103-1031-145,K1DI1,1
T05,5-201-2012-326,201,2008-11-08,1,K1DI1-103-1031-145,K1DI1,1
T01,1-201-2011-78,201,2008-11-07,1,K1DI1-103-1031-146,K1DI1,1
T05,5-201-2012-330,201,2008-11-08,0,K1DI1-103-1031-146,K1DI1,1
T05,5-201-2012-331,201,2008-11-08,0,K1DI1-103-1031-147,K1DI1,1
T01,1-201-2011-67,201,2008-11-07,0,K1DI1-103-1031-148,K1DI1,1
T01,1-201-2011-359,201,2008-11-07,0,K1DI1-103-1031-149,K1DI1,1
T05,5-201-2012-337,201,2008-11-08,0,K1DI1-103-1031-149,K1DI1,1
T01,1-201-2011-735,201,2008-11-08,0,K1DI1-103-1031-15,K1DI1,1
T02,2-201-2011-41,201,2008-11-07,1,K1DI1-103-1031-15,K1DI1,1
T05,5-201-2012-124,201,2008-11-07,0,K1DI1-103-1031-15,K1DI1,1
T02,2-201-2011-606,201,2008-11-08,0,K1DI1-103-1031-150,K1DI1,1
T05,5-201-2012-339,201,2008-11-08,1,K1DI1-103-1031-150,K1DI1,1
T01,1-201-2011-747,201,2008-11-08,0,K1DI1-103-1031-151,K1DI1,1
T05,5-201-2012-340,201,2008-11-08,0,K1DI1-103-1031-151,K1DI1,1
T02,2-201-2011-288,201,2008-11-07,1,K1DI1-103-1031-152,K1DI1,1
T05,5-201-2012-342,201,2008-11-08,0,K1DI1-103-1031-152,K1DI1,1
T02,2-201-2011-92,201,2008-11-07,1,K1DI1-103-1031-153,K1DI1,1
T05,5-201-2012-352,201,2008-11-08,0,K1DI1-103-1031-153,K1DI1,1
T01,1-201-2011-214,201,2008-11-07,0,K1DI1-103-1031-154,K1DI1,1
T05,5-201-2012-353,201,2008-11-08,0,K1DI1-103-1031-154,K1DI1,1
T01,1-201-2011-10,201,2008-11-07,1,K1DI1-103-1031-155,K1DI1,1
T02,2-201-2011-275,201,2008-11-07,0,K1DI1-103-1031-155,K1DI1,1
T05,5-201-2012-362,201,2008-11-08,0,K1DI1-103-1031-155,K1DI1,1
T05,5-201-2012-363,201,2008-11-08,1,K1DI1-103-1031-156,K1DI1,1
T05,5-201-2012-366,201,2008-11-08,0,K1DI1-103-1031-157,K1DI1,1
T01,1-201-2011-858,201,2008-11-08,0,K1DI1-103-1031-158,K1DI1,1
T05,5-201-2012-370,201,2008-11-08,0,K1DI1-103-1031-158,K1DI1,1
T01,1-201-2011-504,201,2008-11-08,0,K1DI1-103-1031-159,K1DI1,1
T05,5-201-2012-373,201,2008-11-08,1,K1DI1-103-1031-159,K1DI1,1
T05,5-201-2012-126,201,2008-11-07,0,K1DI1-103-1031-16,K1DI1,1
T05,5-201-2012-375,201,2008-11-08,0,K1DI1-103-1031-160,K1DI1,1
T05,5-201-2012-377,201,2008-11-08,1,K1DI1-103-1031-161,K1DI1,1
T05,5-201-2012-378,201,2008-11-08,0,K1DI1-103-1031-162,K1DI1,1
T02,2-201-2011-60,201,2008-11-07,0,K1DI1-103-1031-163,K1DI1,1
T05,5-201-2012-379,201,2008-11-08,0,K1DI1-103-1031-163,K1DI1,1
T05,5-201-2012-343,201,2008-11-08,1,K1DI1-103-1031-164,K1DI1,1
T05,5-201-2012-344,201,2008-11-08,0,K1DI1-103-1031-165,K1DI1,1
T02,2-201-2011-957,201,2008-11-09,0,K1DI1-103-1031-166,K1DI1,1
T05,5-201-2012-345,201,2008-11-08,0,K1DI1-103-1031-166,K1DI1,1
T05,5-201-2012-346,201,2008-11-08,0,K1DI1-103-1031-167,K1DI1,1
T01,1-201-2011-728,201,2008-11-08,1,K1DI1-103-1031-168,K1DI1,1
T01,1-201-2011-860,201,2008-11-08,0,K1DI1-103-1031-169,K1DI1,1
T02,2-201-2011-673,201,2008-11-09,0,K1DI1-103-1031-169,K1DI1,1
T05,5-201-2012-350,201,2008-11-08,0,K1DI1-103-1031-169,K1DI1,1
T05,5-201-2012-128,201,2008-11-07,0,K1DI1-103-1031-17,K1DI1,1
T05,5-201-2012-351,201,2008-11-08,0,K1DI1-103-1031-170,K1DI1,1
T05,5-201-2012-354,201,2008-11-08,0,K1DI1-103-1031-171,K1DI1,1
T05,5-201-2012-358,201,2008-11-08,0,K1DI1-103-1031-172,K1DI1,1
T01,1-201-2011-539,201,2008-11-08,0,K1DI1-103-1031-173,K1DI1,1
T05,5-201-2012-359,201,2008-11-08,0,K1DI1-103-1031-173,K1DI1,1
T05,5-201-2012-361,201,2008-11-08,0,K1DI1-103-1031-174,K1DI1,1
T05,5-201-2012-367,201,2008-11-08,0,K1DI1-103-1031-175,K1DI1,1
T05,5-201-2012-369,201,2008-11-08,0,K1DI1-103-1031-176,K1DI1,1
T01,1-201-2011-338,201,2008-11-07,0,K1DI1-103-1031-177,K1DI1,1
T05,5-201-2012-371,201,2008-11-08,0,K1DI1-103-1031-177,K1DI1,1
T05,5-201-2012-372,201,2008-11-08,1,K1DI1-103-1031-178,K1DI1,1
T05,5-201-2012-374,201,2008-11-08,1,K1DI1-103-1031-179,K1DI1,1
T05,5-201-2012-130,201,2008-11-07,0,K1DI1-103-1031-18,K1DI1,1
T02,2-201-2011-452,201,2008-11-08,0,K1DI1-103-1031-180,K1DI1,1
T05,5-201-2012-384,201,2008-11-08,0,K1DI1-103-1031-180,K1DI1,1
T05,5-201-2012-385,201,2008-11-08,0,K1DI1-103-1031-181,K1DI1,1
T05,5-201-2012-389,201,2008-11-08,0,K1DI1-103-1031-182,K1DI1,1
T01,1-201-2011-786,201,2008-11-08,0,K1DI1-103-1031-183,K1DI1,1
T05,5-201-2012-390,201,2008-11-08,0,K1DI1-103-1031-183,K1DI1,1
T05,5-201-2012-392,201,2008-11-08,0,K1DI1-103-1031-184,K1DI1,1
T05,5-201-2012-393,201,2008-11-08,0,K1DI1-103-1031-185,K1DI1,1
T01,1-201-2011-689,201,2008-11-08,0,K1DI1-103-1031-186,K1DI1,1
T05,5-201-2012-394,201,2008-11-08,0,K1DI1-103-1031-186,K1DI1,1
T05,5-201-2012-395,201,2008-11-08,0,K1DI1-103-1031-187,K1DI1,1
T01,1-201-2011-571,201,2008-11-08,0,K1DI1-103-1031-188,K1DI1,1
T05,5-201-2012-404,201,2008-11-08,0,K1DI1-103-1031-188,K1DI1,1
T01,1-201-2011-806,201,2008-11-08,0,K1DI1-103-1031-189,K1DI1,1
T05,5-201-2012-406,201,2008-11-08,0,K1DI1-103-1031-189,K1DI1,1
T01,1-201-2011-48,201,2008-11-07,1,K1DI1-103-1031-19,K1DI1,1
T05,5-201-2012-134,201,2008-11-07,0,K1DI1-103-1031-19,K1DI1,1
T05,5-201-2012-407,201,2008-11-08,0,K1DI1-103-1031-190,K1DI1,1
T02,2-201-2011-659,201,2008-11-09,0,K1DI1-103-1031-191,K1DI1,1
T01,1-201-2011-103,201,2008-11-07,1,K1DI1-103-1031-192,K1DI1,1
T01,1-201-2011-704,201,2008-11-08,1,K1DI1-103-1031-193,K1DI1,1
T01,1-201-2011-777,201,2008-11-08,0,K1DI1-103-1031-195,K1DI1,1
T01,1-201-2011-550,201,2008-11-08,0,K1DI1-103-1031-196,K1DI1,1
T01,1-201-2011-369,201,2008-11-07,1,K1DI1-103-1031-2,K1DI1,1
T02,2-201-2011-623,201,2008-11-08,0,K1DI1-103-1031-2,K1DI1,1
T05,5-201-2012-87,201,2008-11-07,0,K1DI1-103-1031-2,K1DI1,1
T01,1-201-2011-334,201,2008-11-07,0,K1DI1-103-1031-20,K1DI1,1
T05,5-201-2012-140,201,2008-11-07,1,K1DI1-103-1031-20,K1DI1,1
T01,1-201-2011-111,201,2008-11-07,0,K1DI1-103-1031-200,K1DI1,1
T02,2-201-2011-27,201,2008-11-07,0,K1DI1-103-1031-203,K1DI1,1
T01,1-201-2011-514,201,2008-11-08,0,K1DI1-103-1031-205,K1DI1,1
T01,1-201-2011-560,201,2008-11-08,0,K1DI1-103-1031-21,K1DI1,1
T02,2-201-2011-442,201,2008-11-08,0,K1DI1-103-1031-21,K1DI1,1
T05,5-201-2012-141,201,2008-11-07,0,K1DI1-103-1031-21,K1DI1,1
T01,1-201-2011-583,201,2008-11-08,0,K1DI1-103-1031-210,K1DI1,1
T02,2-201-2011-855,201,2008-11-09,0,K1DI1-103-1031-211,K1DI1,1
T01,1-201-2011-743,201,2008-11-08,1,K1DI1-103-1031-213,K1DI1,1
T01,1-201-2011-808,201,2008-11-08,1,K1DI1-103-1031-214,K1DI1,1
T01,1-201-2011-475,201,2008-11-08,1,K1DI1-103-1031-217,K1DI1,1
T05,5-201-2012-142,201,2008-11-07,0,K1DI1-103-1031-22,K1DI1,1
T01,1-201-2011-717,201,2008-11-08,0,K1DI1-103-1031-223,K1DI1,1
T01,1-201-2011-813,201,2008-11-08,1,K1DI1-103-1031-225,K1DI1,1
T01,1-201-2011-852,201,2008-11-08,0,K1DI1-103-1031-228,K1DI1,1
T01,1-201-2011-742,201,2008-11-08,0,K1DI1-103-1031-229,K1DI1,1
T02,2-201-2011-450,201,2008-11-08,1,K1DI1-103-1031-23,K1DI1,1
T05,5-201-2012-143,201,2008-11-07,0,K1DI1-103-1031-23,K1DI1,1
T02,2-201-2011-483,201,2008-11-08,0,K1DI1-103-1031-237,K1DI1,1
T01,1-201-2011-296,201,2008-11-07,0,K1DI1-103-1031-24,K1DI1,1
T05,5-201-2012-144,201,2008-11-07,0,K1DI1-103-1031-24,K1DI1,1
T02,2-201-2011-448,201,2008-11-08,0,K1DI1-103-1031-240,K1DI1,1
T05,5-201-2012-420,201,2008-11-09,0,K1DI1-103-1031-242,K1DI1,1
T02,2-201-2011-593,201,2008-11-08,0,K1DI1-103-1031-243,K1DI1,1
T05,5-201-2012-423,201,2008-11-09,0,K1DI1-103-1031-243,K1DI1,1
T05,5-201-2012-424,201,2008-11-09,0,K1DI1-103-1031-244,K1DI1,1
T05,5-201-2012-428,201,2008-11-09,1,K1DI1-103-1031-245,K1DI1,1
T01,1-201-2011-703,201,2008-11-08,0,K1DI1-103-1031-246,K1DI1,1
T05,5-201-2012-433,201,2008-11-09,0,K1DI1-103-1031-246,K1DI1,1
T05,5-201-2012-436,201,2008-11-09,0,K1DI1-103-1031-247,K1DI1,1
T02,2-201-2011-584,201,2008-11-08,0,K1DI1-103-1031-248,K1DI1,1
T05,5-201-2012-444,201,2008-11-09,0,K1DI1-103-1031-248,K1DI1,1
